,alightings,boardings,cross_street,daytype,location,month,on_street,routes,stop_id
2373,27.6,106.9,62ND STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70312583, 41.7807125]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3101
2374,42.1,218.7,61ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70316683, 41.7825385]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3102
2375,26.0,88.0,60TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70321284, 41.7843635]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3103
2376,96.2,260.5,59TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70323809, 41.78604284]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3104
2377,55.3,98.4,58TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70331107, 41.7879498]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3105
2378,35.1,80.3,56TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70340757, 41.79158602]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3107
2379,191.4,326.8,55TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70346041, 41.79340632]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3108
2380,17.2,105.5,54TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70352273, 41.79524352]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3109
2381,33.4,117.4,53RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70358211, 41.79712529]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3110
2382,23.4,41.3,52ND STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70362845, 41.79892264]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3111
2383,128.2,76.4,51ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70367151, 41.8007149]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",3112
2384,77.7,21.4,dwy n.of KMART bldg-5000s,Weekday,"{'type': 'Point', 'coordinates': [-87.70372131, 41.80265955]}",2012-10-01T00:00:00.000,KEDZIE,"51,52,52A",3113
2385,9.3,42.1,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70425837, 41.80818686]}",2012-10-01T00:00:00.000,47TH STREET,47,3115
2386,84.8,264.0,48TH PLACE (north leg),Weekday,"{'type': 'Point', 'coordinates': [-87.703835, 41.805625]}",2012-10-01T00:00:00.000,KEDZIE,"47,52",3116
2387,27.5,121.1,47TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70385679, 41.80794026]}",2012-10-01T00:00:00.000,KEDZIE,"47,52",3118
2388,33.6,26.0,46TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.7039531, 41.80982386]}",2012-10-01T00:00:00.000,KEDZIE,52,3119
2389,83.6,66.9,45TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.7040251, 41.81161512]}",2012-10-01T00:00:00.000,KEDZIE,52,3120
2390,21.3,20.5,42ND STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.704222, 41.817062]}",2012-10-01T00:00:00.000,KEDZIE,52,3123
2391,23.9,19.4,41ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70431085, 41.81889654]}",2012-10-01T00:00:00.000,KEDZIE,52,3124
2392,37.4,23.7,40TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70438589, 41.82068828]}",2012-10-01T00:00:00.000,KEDZIE,52,3125
2393,2.9,9.4,3700 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.70442168, 41.82618445]}",2012-10-01T00:00:00.000,KEDZIE,52,3128
2394,25.9,30.1,36TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.704475, 41.827986]}",2012-10-01T00:00:00.000,KEDZIE,52,3130
2395,2.5,2.4,driveway to 3426 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.70452187, 41.83015494]}",2012-10-01T00:00:00.000,KEDZIE,"35,52",3131
2396,42.5,26.4,3349 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.70459199, 41.83266508]}",2012-10-01T00:00:00.000,KEDZIE,"35,52",3132
2397,6.1,3.4,3201 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.70469377, 41.83547406]}",2012-10-01T00:00:00.000,KEDZIE,"35,52",3133
2398,27.8,13.3,31ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70473314, 41.83713462]}",2012-10-01T00:00:00.000,KEDZIE,52,3134
2399,25.9,17.3,30TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.704795, 41.838964]}",2012-10-01T00:00:00.000,KEDZIE,52,3135
2400,64.7,26.8,27TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.704905, 41.842606]}",2012-10-01T00:00:00.000,KEDZIE,52,3137
2401,69.2,31.1,23RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70512, 41.849865]}",2012-10-01T00:00:00.000,KEDZIE,52,3141
2402,20.5,56.4,19TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.705277, 41.855325]}",2012-10-01T00:00:00.000,KEDZIE,52,3144
2403,26.1,60.3,15TH STREET (north leg),Weekday,"{'type': 'Point', 'coordinates': [-87.705443, 41.861232]}",2012-10-01T00:00:00.000,KEDZIE,52,3147
2404,28.8,45.9,DOUGLAS (s.service drive),Weekday,"{'type': 'Point', 'coordinates': [-87.70545374, 41.86239345]}",2012-10-01T00:00:00.000,KEDZIE,52,3148
2405,19.9,60.4,DOUGLAS (n.service drive),Weekday,"{'type': 'Point', 'coordinates': [-87.70548753, 41.86314714]}",2012-10-01T00:00:00.000,KEDZIE,52,3149
2406,69.6,58.0,13TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.705536, 41.864485]}",2012-10-01T00:00:00.000,KEDZIE,52,3150
2407,6.7,38.2,FILLMORE,Weekday,"{'type': 'Point', 'coordinates': [-87.705652, 41.868136]}",2012-10-01T00:00:00.000,KEDZIE,52,3152
2408,20.2,23.9,ARTHINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.705716, 41.869963]}",2012-10-01T00:00:00.000,KEDZIE,52,3153
2409,26.1,36.0,POLK,Weekday,"{'type': 'Point', 'coordinates': [-87.705748, 41.870875]}",2012-10-01T00:00:00.000,KEDZIE,52,3154
2410,277.4,157.9,HARRISON,Weekday,"{'type': 'Point', 'coordinates': [-87.70579833, 41.87358262]}",2012-10-01T00:00:00.000,KEDZIE,52,3156
2411,148.5,83.9,VAN BUREN (north leg),Weekday,"{'type': 'Point', 'coordinates': [-87.705879, 41.875791]}",2012-10-01T00:00:00.000,KEDZIE,52,3158
2412,116.0,122.1,JACKSON,Weekday,"{'type': 'Point', 'coordinates': [-87.705938, 41.877241]}",2012-10-01T00:00:00.000,KEDZIE,52,3159
2413,317.8,222.9,MADISON,Weekday,"{'type': 'Point', 'coordinates': [-87.70602471, 41.88087025]}",2012-10-01T00:00:00.000,KEDZIE,52,3162
2414,283.1,256.5,WASHINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.70607539, 41.88270813]}",2012-10-01T00:00:00.000,KEDZIE,52,3164
2415,64.4,68.2,LAKE,Weekday,"{'type': 'Point', 'coordinates': [-87.7061072, 41.88421582]}",2012-10-01T00:00:00.000,KEDZIE,52,3165
2416,97.8,33.0,FRANKLIN(s.service drive),Weekday,"{'type': 'Point', 'coordinates': [-87.70628452, 41.88973708]}",2012-10-01T00:00:00.000,KEDZIE,52,3170
2417,241.0,62.1,HURON,Weekday,"{'type': 'Point', 'coordinates': [-87.706426, 41.893632]}",2012-10-01T00:00:00.000,KEDZIE,52,3173
2418,183.6,64.7,CHICAGO,Weekday,"{'type': 'Point', 'coordinates': [-87.70646001, 41.89543434]}",2012-10-01T00:00:00.000,KEDZIE,52,3174
2419,21.0,92.0,CHICAGO,Weekday,"{'type': 'Point', 'coordinates': [-87.696625, 41.895833]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3175
2420,64.4,93.6,THOMAS,Weekday,"{'type': 'Point', 'coordinates': [-87.69672593, 41.9010651]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3178
2421,14.4,22.3,POTOMAC,Weekday,"{'type': 'Point', 'coordinates': [-87.6968243, 41.90460506]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3180
2422,24.1,35.9,EVERGREEN,Weekday,"{'type': 'Point', 'coordinates': [-87.69680686, 41.90559277]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3181
2423,43.8,54.2,HIRSCH,Weekday,"{'type': 'Point', 'coordinates': [-87.69686363, 41.90643007]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3182
2424,51.1,38.4,LE MOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.69692585, 41.90832577]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3183
2425,31.8,53.5,WABANSIA (south leg),Weekday,"{'type': 'Point', 'coordinates': [-87.69694735, 41.91190157]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3185
2426,8.2,19.5,1750 NORTH,Weekday,"{'type': 'Point', 'coordinates': [-87.69695695, 41.91299413]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3186
2427,41.3,42.4,CORTLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.697064, 41.915599]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3187
2428,189.9,88.9,ARMITAGE,Weekday,"{'type': 'Point', 'coordinates': [-87.697116, 41.917397]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3188
2429,34.8,16.4,POINT,Weekday,"{'type': 'Point', 'coordinates': [-87.69717285, 41.91931687]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3189
2430,369.6,18.9,PALMER,Weekday,"{'type': 'Point', 'coordinates': [-87.69723804, 41.92178352]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3191
2431,199.9,180.4,MILWAUKEE,Weekday,"{'type': 'Point', 'coordinates': [-87.69727664, 41.92268777]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3192
2432,30.7,9.8,ALTGELD,Weekday,"{'type': 'Point', 'coordinates': [-87.6973777, 41.92651616]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3194
2433,30.4,6.6,LOGAN (n. service drive),Weekday,"{'type': 'Point', 'coordinates': [-87.6974322, 41.92880349]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3196
2434,90.7,3.2,SCHUBERT,Weekday,"{'type': 'Point', 'coordinates': [-87.697485, 41.930187]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3197
2435,13.6,1.4,GEORGE,Weekday,"{'type': 'Point', 'coordinates': [-87.697584, 41.934578]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3199
2436,52.8,2.7,WELLINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.69761083, 41.93571545]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3200
2437,61.9,2.1,BARRY,Weekday,"{'type': 'Point', 'coordinates': [-87.69766878, 41.93746248]}",2012-10-01T00:00:00.000,CALIFORNIA,52,3201
2438,216.5,106.2,betw. 63RD & 64TH,Weekday,"{'type': 'Point', 'coordinates': [-87.58653206, 41.77946657]}",2012-10-01T00:00:00.000,STONY ISLAND,63,3205
2439,0.8,38.0,BLACKSTONE,Weekday,"{'type': 'Point', 'coordinates': [-87.588752, 41.778815]}",2012-10-01T00:00:00.000,64TH STREET,63,3206
2440,19.8,112.1,KENWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.5929241, 41.78061051]}",2012-10-01T00:00:00.000,63RD STREET,63,3209
2441,36.1,105.9,KIMBARK,Weekday,"{'type': 'Point', 'coordinates': [-87.5945291, 41.78059651]}",2012-10-01T00:00:00.000,63RD STREET,63,3210
2442,53.7,110.9,UNIVERSITY (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.597613, 41.780548]}",2012-10-01T00:00:00.000,63RD STREET,63,3212
2443,28.7,63.5,GREENWOOD (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.59933123, 41.78054407]}",2012-10-01T00:00:00.000,63RD STREET,63,3213
2444,34.4,78.9,INGLESIDE (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.60260128, 41.78051018]}",2012-10-01T00:00:00.000,63RD STREET,63,3215
2445,158.5,97.1,DREXEL (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.60419105, 41.78049152]}",2012-10-01T00:00:00.000,63RD STREET,63,3216
2446,28.6,83.3,LANGLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.60826608, 41.78042609]}",2012-10-01T00:00:00.000,63RD STREET,63,3218
2447,47.7,128.0,ST. LAWRENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.61071262, 41.78038712]}",2012-10-01T00:00:00.000,63RD STREET,63,3219
2448,25.4,54.6,RHODES,Weekday,"{'type': 'Point', 'coordinates': [-87.61177817, 41.78037017]}",2012-10-01T00:00:00.000,63RD STREET,63,3220
2449,67.4,66.0,EBERHART,Weekday,"{'type': 'Point', 'coordinates': [-87.61311249, 41.78034464]}",2012-10-01T00:00:00.000,63RD STREET,63,3221
2450,403.2,949.7,KING DRIVE,Weekday,"{'type': 'Point', 'coordinates': [-87.61552795, 41.78030144]}",2012-10-01T00:00:00.000,63RD STREET,63,3222
2451,14.0,60.6,PRAIRIE,Weekday,"{'type': 'Point', 'coordinates': [-87.618595, 41.780248]}",2012-10-01T00:00:00.000,63RD STREET,63,3223
2452,39.9,49.2,INDIANA,Weekday,"{'type': 'Point', 'coordinates': [-87.620183, 41.780198]}",2012-10-01T00:00:00.000,63RD STREET,63,3224
2453,110.6,161.1,MICHIGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.62187272, 41.78009804]}",2012-10-01T00:00:00.000,63RD STREET,63,3225
2454,31.2,28.3,WABASH,Weekday,"{'type': 'Point', 'coordinates': [-87.62358263, 41.78007272]}",2012-10-01T00:00:00.000,63RD STREET,63,3226
2455,127.4,185.9,STATE,Weekday,"{'type': 'Point', 'coordinates': [-87.62505578, 41.78015549]}",2012-10-01T00:00:00.000,63RD STREET,63,3227
2456,128.3,233.9,WENTWORTH,Weekday,"{'type': 'Point', 'coordinates': [-87.62998054, 41.78005202]}",2012-10-01T00:00:00.000,63RD STREET,63,3228
2457,682.1,1377.9,RED LINE STATION,Weekday,"{'type': 'Point', 'coordinates': [-87.63089987, 41.78000777]}",2012-10-01T00:00:00.000,63RD STREET,63,3229
2458,227.4,518.2,YALE,Weekday,"{'type': 'Point', 'coordinates': [-87.63195438, 41.7800024]}",2012-10-01T00:00:00.000,63RD STREET,63,3230
2459,7.6,23.0,HARVARD,Weekday,"{'type': 'Point', 'coordinates': [-87.63343705, 41.7799852]}",2012-10-01T00:00:00.000,63RD STREET,63,3231
2460,165.1,251.9,STEWART,Weekday,"{'type': 'Point', 'coordinates': [-87.63488716, 41.77996496]}",2012-10-01T00:00:00.000,63RD STREET,63,3232
2461,98.8,79.7,NORMAL,Weekday,"{'type': 'Point', 'coordinates': [-87.63733366, 41.77995022]}",2012-10-01T00:00:00.000,63RD STREET,63,3233
2462,15.5,16.8,WALLACE,Weekday,"{'type': 'Point', 'coordinates': [-87.63901456, 41.77991462]}",2012-10-01T00:00:00.000,63RD STREET,63,3234
2463,316.6,191.9,LOWE,Weekday,"{'type': 'Point', 'coordinates': [-87.64080704, 41.7798779]}",2012-10-01T00:00:00.000,63RD STREET,63,3235
2464,167.3,68.3,ABERDEEN,Weekday,"{'type': 'Point', 'coordinates': [-87.65195225, 41.7797107]}",2012-10-01T00:00:00.000,63RD STREET,63,3240
2465,69.7,30.6,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.65686727, 41.77961155]}",2012-10-01T00:00:00.000,63RD STREET,63,3242
2466,114.9,40.1,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.659259, 41.77957206]}",2012-10-01T00:00:00.000,63RD STREET,63,3243
2467,203.9,62.7,LAFLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.6616912, 41.77956658]}",2012-10-01T00:00:00.000,63RD STREET,63,3244
2468,693.0,467.3,GREEN LINE STATION,Weekday,"{'type': 'Point', 'coordinates': [-87.663683, 41.778812]}",2012-10-01T00:00:00.000,63RD STREET,63,3245
2469,74.5,349.6,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66459894, 41.77952869]}",2012-10-01T00:00:00.000,63RD STREET,63,3246
2470,81.7,34.2,PAULINA,Weekday,"{'type': 'Point', 'coordinates': [-87.66649764, 41.77947274]}",2012-10-01T00:00:00.000,63RD STREET,63,3247
2471,157.6,73.9,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.66888622, 41.77946557]}",2012-10-01T00:00:00.000,63RD STREET,63,3248
2472,243.3,91.1,WOLCOTT,Weekday,"{'type': 'Point', 'coordinates': [-87.67134785, 41.77940287]}",2012-10-01T00:00:00.000,63RD STREET,63,3249
2473,61.9,27.6,HOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.67615837, 41.77936676]}",2012-10-01T00:00:00.000,63RD STREET,63,3251
2474,134.3,18.4,OAKLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.68098659, 41.77923395]}",2012-10-01T00:00:00.000,63RD STREET,63,3254
2475,719.7,323.7,WESTERN,Weekday,"{'type': 'Point', 'coordinates': [-87.68337469, 41.77929499]}",2012-10-01T00:00:00.000,63RD STREET,63,3255
2476,174.3,90.7,CAMPBELL,Weekday,"{'type': 'Point', 'coordinates': [-87.68595399, 41.77927091]}",2012-10-01T00:00:00.000,63RD STREET,63,3256
2477,220.8,37.7,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.69085251, 41.77921923]}",2012-10-01T00:00:00.000,63RD STREET,63,3258
2478,123.1,29.8,FRANCISCO,Weekday,"{'type': 'Point', 'coordinates': [-87.69570595, 41.77913263]}",2012-10-01T00:00:00.000,63RD STREET,63,3260
2479,201.8,78.1,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.69818544, 41.77912276]}",2012-10-01T00:00:00.000,63RD STREET,63,3261
2480,248.3,38.9,ALBANY,Weekday,"{'type': 'Point', 'coordinates': [-87.70055501, 41.77907289]}",2012-10-01T00:00:00.000,63RD STREET,63,3262
2481,39.7,26.0,SPAULDING,Weekday,"{'type': 'Point', 'coordinates': [-87.70541677, 41.77901155]}",2012-10-01T00:00:00.000,63RD STREET,63,3264
2482,17.4,34.8,HOMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.70779978, 41.77901054]}",2012-10-01T00:00:00.000,63RD STREET,63,3265
2483,45.7,58.1,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.710133, 41.778892]}",2012-10-01T00:00:00.000,63RD STREET,63,3266
2484,16.4,21.3,CENTRAL PARK (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.71236398, 41.77891406]}",2012-10-01T00:00:00.000,63RD STREET,63,3267
2485,36.6,26.8,HAMLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.71769208, 41.77878128]}",2012-10-01T00:00:00.000,63RD STREET,63,3269
2486,59.7,22.0,SPRINGFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.72020472, 41.77876193]}",2012-10-01T00:00:00.000,63RD STREET,63,3270
2487,313.2,109.4,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.722523, 41.778709]}",2012-10-01T00:00:00.000,63RD STREET,63,3271
2488,36.7,60.9,KARLOV,Weekday,"{'type': 'Point', 'coordinates': [-87.72499, 41.778697]}",2012-10-01T00:00:00.000,63RD STREET,63,3272
2489,26.6,38.0,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.729888, 41.778698]}",2012-10-01T00:00:00.000,63RD STREET,63,3274
2490,32.2,28.2,KILBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.73487445, 41.77857828]}",2012-10-01T00:00:00.000,63RD STREET,63,3277
2491,46.3,14.1,KILPATRICK,Weekday,"{'type': 'Point', 'coordinates': [-87.73969845, 41.77852406]}",2012-10-01T00:00:00.000,63RD STREET,63,3279
2492,300.7,51.4,CICERO,Weekday,"{'type': 'Point', 'coordinates': [-87.74204338, 41.77853286]}",2012-10-01T00:00:00.000,63RD STREET,63,3281
2493,12.9,2.4,63RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.78138169, 41.7775672]}",2012-10-01T00:00:00.000,NARRAGANSETT,55N,3299
2494,22.5,0.0,63RD PLACE,Weekday,"{'type': 'Point', 'coordinates': [-87.78158992, 41.77655992]}",2012-10-01T00:00:00.000,NARRAGANSETT,55N,3300
2495,2.4,12.5,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.75696754, 41.77808128]}",2012-10-01T00:00:00.000,63RD STREET,63W,3311
2496,4.0,27.9,LATROBE,Weekday,"{'type': 'Point', 'coordinates': [-87.75326521, 41.77811975]}",2012-10-01T00:00:00.000,63RD STREET,63W,3314
2497,1.0,8.2,LEAMINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.75086666, 41.77819176]}",2012-10-01T00:00:00.000,63RD STREET,63W,3315
2498,1.3,6.0,LAWLER,Weekday,"{'type': 'Point', 'coordinates': [-87.74845743, 41.77824702]}",2012-10-01T00:00:00.000,63RD STREET,63W,3316
2499,37.2,12.8,64TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.74237673, 41.77674258]}",2012-10-01T00:00:00.000,CICERO,"54B,165",3320
2500,9.9,9.3,65TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.742376, 41.77497051]}",2012-10-01T00:00:00.000,CICERO,165,3321
2501,9.9,2.4,LAMON,Weekday,"{'type': 'Point', 'coordinates': [-87.74442335, 41.77478905]}",2012-10-01T00:00:00.000,65TH STREET,165,3322
2502,8.5,2.6,LAVERGNE (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.74683542, 41.7747378]}",2012-10-01T00:00:00.000,65TH STREET,165,3323
2503,23.3,3.2,LECLAIRE,Weekday,"{'type': 'Point', 'coordinates': [-87.74875415, 41.77474386]}",2012-10-01T00:00:00.000,65TH STREET,165,3324
2504,8.2,1.2,5133 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.75025109, 41.77468629]}",2012-10-01T00:00:00.000,65TH STREET,165,3325
2505,14.4,2.0,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75168654, 41.77466046]}",2012-10-01T00:00:00.000,65TH STREET,165,3326
2506,13.5,2.7,LOCKWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.75430253, 41.77461532]}",2012-10-01T00:00:00.000,65TH STREET,165,3327
2507,63.2,6.7,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.75666745, 41.77456145]}",2012-10-01T00:00:00.000,65TH STREET,165,3328
2508,68.5,8.6,LINDER,Weekday,"{'type': 'Point', 'coordinates': [-87.7590143, 41.77451256]}",2012-10-01T00:00:00.000,65TH STREET,165,3329
2509,35.7,2.7,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76146949, 41.77448423]}",2012-10-01T00:00:00.000,65TH STREET,165,3330
2510,36.4,2.1,MAJOR (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.76390693, 41.77444789]}",2012-10-01T00:00:00.000,65TH STREET,165,3331
2511,66.8,11.4,MENARD(west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.76632824, 41.77438801]}",2012-10-01T00:00:00.000,65TH STREET,165,3332
2512,24.7,3.0,MAYFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.76881978, 41.77433671]}",2012-10-01T00:00:00.000,65TH STREET,165,3333
2513,0.2,0.0,MEADE,Weekday,"{'type': 'Point', 'coordinates': [-87.77370967, 41.77424098]}",2012-10-01T00:00:00.000,65TH STREET,165,3335
2514,0.0,0.3,HARLEM(old-e.of mainline),Weekday,"{'type': 'Point', 'coordinates': [-87.80034897, 41.7736229]}",2012-10-01T00:00:00.000,65TH STREET,165,3350
2515,0.1,5.4,SAYRE,Weekday,"{'type': 'Point', 'coordinates': [-87.7959478, 41.77370161]}",2012-10-01T00:00:00.000,65TH STREET,165,3352
2516,0.0,0.0,MAJOR (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.76411962, 41.77425132]}",2012-10-01T00:00:00.000,65TH STREET,165,3366
2517,11.4,82.1,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76168062, 41.77429632]}",2012-10-01T00:00:00.000,65TH STREET,165,3367
2518,1.4,23.6,LINDER,Weekday,"{'type': 'Point', 'coordinates': [-87.7590772, 41.77436997]}",2012-10-01T00:00:00.000,65TH STREET,165,3368
2519,3.1,24.8,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.7566502, 41.77441797]}",2012-10-01T00:00:00.000,65TH STREET,165,3369
2520,3.2,27.1,LOCKWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.75422914, 41.7744548]}",2012-10-01T00:00:00.000,65TH STREET,165,3370
2521,13.1,66.3,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75202337, 41.77449884]}",2012-10-01T00:00:00.000,65TH STREET,165,3371
2522,3.4,38.1,5133 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.75031145, 41.77450766]}",2012-10-01T00:00:00.000,65TH STREET,165,3372
2523,7.0,33.9,LAVERGNE (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.74716381, 41.77459196]}",2012-10-01T00:00:00.000,65TH STREET,165,3374
2524,16.3,79.7,LAMON,Weekday,"{'type': 'Point', 'coordinates': [-87.74452667, 41.77459097]}",2012-10-01T00:00:00.000,65TH STREET,165,3375
2525,9.7,18.3,64TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.74207027, 41.77643353]}",2012-10-01T00:00:00.000,CICERO,"54B,165",3377
2526,58.1,296.0,CICERO,Weekday,"{'type': 'Point', 'coordinates': [-87.74191469, 41.77834269]}",2012-10-01T00:00:00.000,63RD STREET,63,3378
2527,24.6,30.5,KILPATRICK,Weekday,"{'type': 'Point', 'coordinates': [-87.739947, 41.7784]}",2012-10-01T00:00:00.000,63RD STREET,63,3379
2528,37.0,21.9,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.730185, 41.778521]}",2012-10-01T00:00:00.000,63RD STREET,63,3384
2529,57.5,15.8,KEELER,Weekday,"{'type': 'Point', 'coordinates': [-87.727742, 41.778549]}",2012-10-01T00:00:00.000,63RD STREET,63,3385
